id,userid,password,residence_state,high_school,high_school_name,high_school_city,high_school_state,major_1,major_2,GPA,college_class,ACT_english,ACT_math,ACT_reading,ACT_science,ACT_composite,SAT_math,SAT_EBRW,SAT_literature,SAT_US_hist,SAT_world_hist,SAT_math_I,SAT_math_II,SAT_eco_bio,SAT_mol_bio,SAT_chemistry,SAT_physics,num_AP_passed
4583,samantha85,BpjEYEx8s4T,CA,54,Head-Royce School,Oakland,CA,"Communication and Media Studies, Other","Engineering-Related Technologies, Other",2.27,2027,31,16,16,26,19,400,655,551,760,546,703,652,800,598,723,526,6
4582,brandon28,ccX4EZh82q4jdd,DC,34,Sidwell Friends School,Washington,DC,European Studies/Civilization,"City/Urban, Community and Regional Planning",3.13,2028,28,23,25,26,19,526,452,655,515,753,647,740,597,699,693,589,7
4581,melissa80,509WBnhhguFeY2,IL,22,Illinois Mathematics and Science Academy,Aurora,IL,Clinical/Medical Laboratory Technician,Customer Service Management,2.63,2028,26,15,22,21,23,598,425,509,702,597,710,714,718,477,617,800,4
4580,udodson,MM8PcCnv4he5DwRp,NY,160,Blue School,New York,NY,"Animal Sciences, Other",Biochemistry and Molecular Biology,3.44,2025,12,32,16,19,13,484,693,674,498,571,447,800,489,649,693,800,5
4579,thomas30,Rqx0tBfgwN3iWfSdv,OH,193,Laurel School,Shaker Heights,OH,"Dramatic/Theatre Arts and Stagecraft, Other",Environmental Toxicology,4.00,2023,21,31,23,20,22,611,461,656,598,508,486,784,636,582,538,800,5
4578,ufriedman,8L7ZENciFM7,CA,184,Oakwood School,North Hollywood,CA,"Business/Commerce, General",Agricultural and Extension Education Services,2.68,2028,16,18,22,21,20,400,627,631,794,530,573,748,753,623,674,723,2
4577,sgomez,K0rLfSCa,OH,193,Laurel School,Shaker Heights,OH,"Educational Leadership and Administration, General",Cell/Cellular and Molecular Biology,3.33,2026,12,15,29,19,16,689,549,654,732,781,572,656,718,767,644,623,4
4576,brownclaudia,YUbikQ17CBHpMu2f5B4K,MA,83,Commonwealth School,Boston,MA,Asian Studies/Civilization,"Animal Sciences, General",2.85,2024,22,3,20,18,18,400,528,464,652,523,785,536,527,726,585,584,3
4575,christopher38,TL81hjhsnn3Fn,TX,84,School of Science & Engineering,Dallas,TX,Diagnostic Medical Sonography/Sonographer and Ultrasound Technician,"Education, General",2.83,2025,21,19,29,20,19,496,754,606,565,654,669,800,597,680,567,753,0
4574,thomasknight,JegpMc9PC5EKOgMre,NJ,48,Newark Academy,Livingston,NJ,Asian Studies/Civilization,Clinical/Medical Laboratory Technician,3.18,2023,13,20,17,4,34,495,492,640,617,638,647,542,639,548,626,800,5
4573,evelynhudson,PT89OooVGip5,CA,16,Flintridge Preparatory School,La Canada Flintridge,CA,Ethics,Agronomy and Crop Science,3.36,2028,28,17,22,25,26,450,765,695,699,783,502,798,636,568,565,674,3
4572,emily68,7KhLJxAWjN3oadHF4,CA,111,Lick-Wilmerding High School,San Francisco,CA,History Teacher Education,German Language Teacher Education,2.71,2024,24,33,18,14,9,400,526,690,579,800,492,800,800,570,618,625,1
4571,wcaldwell,plaSbRfdWuW0n8i96wNM,IL,22,Illinois Mathematics and Science Academy,Aurora,IL,Geographic Information Science and Cartography,Food Science,2.90,2025,16,26,15,28,17,582,626,576,444,567,483,629,773,603,645,704,3
4570,toddholden,n8Euutu3Ne,NY,131,Jericho Senior High School,Jericho,NY,Agroecology and Sustainable Agriculture,Development Economics and International Development,3.19,2026,11,19,13,23,14,579,507,747,654,600,605,770,673,590,566,800,6
4569,ftorres,VK6a054aAplXucuw8C,MA,74,Concord Academy,Concord,MA,"Human Resources Management/Personnel Administration, General","Human Services, General",2.70,2026,20,26,27,27,15,471,424,523,578,713,749,765,537,628,691,565,6
4568,lori15,e5WTWPgkS4PrjZn,MA,67,Boston University Academy,Boston,MA,"Educational Leadership and Administration, General",Health/Health Care Administration/Management,3.02,2024,22,17,21,14,14,643,654,532,453,671,616,688,431,472,800,576,6
4567,stephanie69,O2aPRHt0p1Tbrix,VA,21,Thomas Jefferson High School for Science & Technology,Alexandria,VA,French Language Teacher Education,Behavioral Sciences,2.79,2023,26,25,31,19,10,690,476,479,531,517,800,712,657,716,508,753,1
4566,tiffany52,c5UwsmfmeBPZv7iTxLe0,PA,191,The Hill School,Pottstown,PA,Diagnostic Medical Sonography/Sonographer and Ultrasound Technician,Biological and Physical Sciences,3.07,2028,20,22,26,20,27,716,400,513,686,628,551,601,443,590,535,607,8
4565,omcdowell,6UkQMRqQcr,CA,54,Head-Royce School,Oakland,CA,Archeology,European Studies/Civilization,3.80,2026,27,18,20,17,17,400,503,710,615,764,682,719,672,718,655,793,9
4564,lauren87,K9U2guxTYB,MA,24,Deerfield Academy,Deerfield,MA,Aquatic Biology/Limnology,Information Science/Studies,3.24,2028,19,20,15,24,24,475,488,782,800,585,589,473,793,800,755,800,3
4563,stephanierodriguez,7szOf1TpL,NY,15,Brearley School,New York,NY,Environmental Studies,Forest Management/Forest Resources Management,3.19,2027,20,21,13,21,17,582,605,800,509,603,641,558,530,780,698,735,0
4562,shane34,Y4k0UFpWLt,DC,173,St. Anselm's Abbey School,Washington,DC,Cognitive Psychology and Psycholinguistics,Biological and Physical Sciences,2.07,2027,22,22,26,17,34,639,545,616,489,609,800,772,634,600,597,439,10
4561,rebeccacoleman,w4BwCBe1Na,TX,2,St. Mark's School of Texas,Dallas,TX,Film/Cinema/Video Studies,Chemical Engineering,2.65,2023,20,16,22,25,27,508,686,547,800,577,683,711,647,579,579,631,10
4560,gbowman,5w9CJwaHxIW8aqM,OH,169,Western Reserve Academy,Hudson,OH,Environmental Science,Geography,3.13,2026,18,21,26,25,17,549,556,494,720,699,710,530,495,490,581,644,1
4559,zachary66,7WwioMK1,NJ,63,Union County Magnet High School,Scotch Plains,NJ,Geographic Information Science and Cartography,"English Language and Literature/Letters, Other",3.18,2023,24,22,16,33,21,530,489,600,765,422,558,671,564,616,656,630,3
4558,michellesullivan,lkAphDqwc1,CA,7,Stanford Online High School,Redwood City,CA,Christian Studies,"Agricultural Public Services, Other",3.43,2026,15,25,14,20,22,618,567,752,539,484,435,665,665,705,579,525,9
4557,kevinrobbins,e0Yhx7E4,MA,83,Commonwealth School,Boston,MA,"Aeronautics/Aviation/Aerospace Science and Technology, General",Exercise Physiology,3.19,2027,15,22,30,19,23,412,527,615,400,553,666,525,732,739,621,434,8
4556,donna75,fm9Dr4Ob8Poe,CA,82,The Thacher School,Ojai,CA,Agricultural Communication/Journalism,Health Teacher Education,3.44,2024,30,16,34,14,19,606,557,617,800,560,800,800,608,689,714,516,10
4555,williamspatrick,fzqMO8ryjQp26alj,NY,12,Horace Mann School,Bronx,NY,Health Information/Medical Records Technology/Technician,"Economics, Other",2.86,2028,18,15,26,8,31,584,607,734,576,691,745,738,651,613,753,465,1
4554,joshua53,Ng6Er2Uj0qCXe,NJ,10,The Lawrenceville School,Lawrenceville,NJ,"Culinary Arts and Related Services, Other",Chinese Language and Literature,3.16,2028,30,21,25,12,17,453,613,554,487,700,547,701,483,733,764,752,8
4553,xharris,tslL5M7J31cm,MA,38,Groton School,Groton,MA,Hospitality and Recreation Marketing Operations,Environmental Design/Architecture,3.43,2028,19,25,20,26,19,594,576,554,418,769,596,792,560,762,531,571,3
4552,hicksashley,8k8anShSVXT9HG7bIp,CA,25,Polytechnic School,Pasadena,CA,Audiology/Audiologist,Biopsychology,2.40,2027,3,23,16,23,23,461,525,693,611,667,691,650,673,759,578,686,8
4551,courtneyreed,LD4Js6umhL6M8mR,WA,14,Lakeside School,Seattle,WA,"Family Resource Management Studies, General",Biopsychology,3.18,2024,21,23,21,28,20,400,719,443,800,709,435,715,707,658,515,706,5
4550,christinasmith,2HNMscqcJF,CA,178,Saratoga High School,Saratoga,CA,Curriculum and Instruction,"Business, Management, Marketing, and Related Support Services, Other",2.15,2026,18,18,18,23,17,524,587,475,500,800,600,601,779,485,565,800,1
4549,rmartin,1544NDPdIhI,NJ,110,Dwight-Englewood School,Englewood,NJ,Engineering/Industrial Management,"Communication Sciences and Disorders, General",2.82,2023,20,22,29,19,13,437,400,630,614,693,767,800,442,748,579,626,4
4548,richardmiller,6RC4dwc5U,NY,88,Hackley School,Tarrytown,NY,Biology Teacher Education,German Language and Literature,2.73,2027,4,16,30,28,12,485,799,747,728,751,729,800,529,592,793,619,9
4547,pprice,24ABVvoTYqG9,MA,3,Phillips Academy,Andover,MA,CAD/CADD Drafting and/or Design Technology/Technician,Astronomy,3.16,2025,26,15,13,24,9,569,433,599,542,401,699,523,732,658,800,743,2
4546,amandaallen,nWHoZ4rIw439gZPi,NJ,63,Union County Magnet High School,Scotch Plains,NJ,Illustration,English/Language Arts Teacher Education,2.69,2026,18,18,7,28,26,728,530,537,569,614,491,781,400,631,709,617,5
4545,kennethrodriguez,9yYBYwSrzntp,TX,86,School for the Talented & Gifted,Dallas,TX,Cyber/Computer Forensics and Counterterrorism,Community Organization and Advocacy,2.77,2026,15,20,36,21,19,511,600,639,688,782,640,694,552,724,509,512,2
4544,rodgerssusan,qFNUfXA39zWh5g,GA,66,"Gwinnett School of Mathematics, Science & Technology",Lawrenceville,GA,"Agricultural Business and Management, Other",Culinary Arts/Chef Training,2.93,2024,22,20,13,15,21,492,613,402,800,490,734,646,539,706,583,782,7
4543,krodriguez,1Ro4e2mweB,CA,75,Westridge School,Pasadena,CA,Computer Science,Hospitality and Recreation Marketing Operations,2.09,2025,29,11,27,19,11,400,400,512,595,548,706,490,545,581,707,646,1
4542,grosswendy,F8M2zJ3J7JfPscOIh8,CA,146,Francis Parker School,San Diego,CA,Community Psychology,Computer Engineering Technology/Technician,2.98,2023,18,20,35,23,23,533,573,412,684,400,737,800,602,643,722,800,1
4541,jojimenez,A6iu8AjO,MI,41,Cranbrook Schools,Bloomfield Hills,MI,Cyber/Computer Forensics and Counterterrorism,"Art/Art Studies, General",3.09,2027,14,27,31,22,21,486,511,800,503,486,622,493,627,794,640,565,1
4540,vpatel,sM4eY3yqRnmcfUSSP7U,NJ,110,Dwight-Englewood School,Englewood,NJ,Forest Management/Forest Resources Management,Agroecology and Sustainable Agriculture,2.17,2025,17,16,33,17,34,400,400,565,621,590,793,800,631,794,636,800,1
4539,gglenn,ARTV8GFg7EDfStAST,NY,11,Regis High School,New York,NY,"Agriculture, General","Foods, Nutrition, and Related Services, Other",2.78,2024,21,23,16,26,18,493,400,624,655,585,800,767,405,648,761,754,6
4538,taylor65,8Q26xlAbWAaw,MA,98,The Roxbury Latin School,West Roxbury,MA,Animal Physiology,"Forestry, General",3.09,2027,12,22,15,36,22,638,764,757,659,619,787,711,714,701,800,592,4
4537,fisherdanielle,78ckvb3VDYYg82L,CA,30,Cate School,Carpinteria,CA,Cultural Studies/Critical Theory and Analysis,Civil Engineering Technology/Technician,3.09,2028,28,17,7,13,23,603,584,724,784,689,614,785,581,800,623,761,8
4536,raymitchell,g7Y3dxaj,CA,123,Henry M. Gunn High School,Palo Alto,CA,Kinesiology and Exercise Science,German Studies,3.36,2024,14,25,31,19,17,594,464,693,673,412,554,658,692,511,716,628,0
4535,owilliams,VJf0JfiXFKmbqho67Ea,MN,162,The Blake School,Hopkins,MN,"Electrical, Electronic and Communications Engineering Technology/Technician",Acting,2.75,2026,19,24,24,28,21,600,600,515,668,697,651,691,643,800,641,637,7
4534,bramos,dJ3XfSET,DE,70,St. Andrew's School,Middletown,DE,German Language Teacher Education,"English Language and Literature/Letters, Other",3.18,2024,13,22,19,11,26,559,454,604,596,572,661,593,585,576,800,575,9
4533,hamiltonshelly,R78mGDLCuHPhwe,MA,55,Massachusetts Academy of Math & Science,Worcester,MA,"Computer and Information Sciences, Other","Agriculture, Agriculture Operations, and Related Sciences, Other",2.93,2024,18,21,35,20,25,625,417,400,645,606,800,748,528,669,738,698,4
4532,julie89,53nod63xwNOaD3a,DC,39,Georgetown Day School,Washington,DC,"East Asian Languages, Literatures, and Linguistics, Other",Biometry/Biometrics,3.18,2024,17,23,30,22,17,504,500,686,687,693,706,800,764,711,611,642,3
4531,chavezjeremy,6Dw0z9VWULNcUarn9,WA,140,Tesla STEM High School,Redmond,WA,Computer and Information Systems Security/Information Assurance,Asian Studies/Civilization,3.27,2025,14,29,22,11,19,421,638,468,592,446,415,690,582,793,784,636,9
4530,usmith,3LuOsdy6wFDG0G1Rm3Y,CA,111,Lick-Wilmerding High School,San Francisco,CA,Animal Physiology,"Applied Mathematics, Other",2.80,2024,17,29,24,23,14,544,487,580,571,479,637,723,655,521,723,673,7
4529,zwalker,hZvFKNXDRekbW9br7,SC,120,South Carolina Governor's School for Science & Mathematics,Hartsville,SC,Christian Studies,Horticultural Science,2.59,2024,20,20,32,19,22,454,433,704,688,623,730,608,529,800,764,800,3
4528,amoore,SqGSIrymS60QAjG2PtY,MA,38,Groton School,Groton,MA,International Relations and Affairs,Customer Service Management,3.59,2027,23,27,15,19,24,670,577,584,661,778,671,581,715,635,620,719,3
4527,econtreras,qCIjD1Rv0e0cY0ceYT0,NY,160,Blue School,New York,NY,Electromechanical Technology/Electromechanical Engineering Technology,Asian-American Studies,2.66,2028,19,19,28,28,17,666,400,701,725,593,800,700,634,545,696,616,2
4526,brentblake,es7P2KePyuu7,NC,109,Raleigh Charter High School,Raleigh,NC,Critical Infrastructure Protection,Environmental Science,3.05,2025,29,33,29,23,15,629,540,617,793,717,588,496,741,691,727,800,6
4525,xmontoya,oaYFrLgEC3JRw9ajw,CA,123,Henry M. Gunn High School,Palo Alto,CA,English Literature (British and Commonwealth),Illustration,3.15,2028,12,22,15,22,26,424,548,413,800,631,473,411,768,657,684,684,1
4524,sharon54,yvPVxo7sgb6II64LA0,CA,4,The College Preparatory School,Oakland,CA,"Animal Sciences, General",Latin Language and Literature,3.21,2024,16,23,22,34,22,629,474,800,533,647,573,800,733,722,756,491,5
4523,smithrichard,R8DSXkGyya2dp0nd9DG,CT,17,The Hotchkiss School,Lakeville,CT,"Area Studies, Other",Construction Engineering Technology/Technician,3.42,2027,20,24,22,23,14,400,535,423,776,680,642,744,657,730,682,765,2
4522,jamesclark,1vPleUa16,CA,9,Castilleja School,Palo Alto,CA,Ballet,Health Information/Medical Records Technology/Technician,2.66,2025,15,16,13,7,20,593,533,463,617,606,528,704,576,795,688,553,6
4521,watersanita,2gvvwsCVZnzQIZIKNs,CA,91,The Branson School,Ross,CA,,General Studies,3.13,2026,32,15,24,31,22,617,656,800,437,655,603,679,591,742,606,619,0
4520,leerenee,UZRJBtJv4kY2eYL9Z,TX,124,The Kinkaid School,Houston,TX,Army JROTC/ROTC,Architectural and Building Sciences/Technology,3.62,2024,35,20,23,23,23,527,598,489,743,698,672,790,712,665,647,606,1
4519,diazkimberly,jN32uJmd,CA,30,Cate School,Carpinteria,CA,"Fine Arts and Art Studies, Other","Health Services/Allied Health/Health Sciences, General",2.95,2023,18,9,29,17,22,437,602,649,577,550,692,800,434,610,535,800,4
4518,phillipsrobert,vE6WJJnbn2eNm,NJ,119,Biotechnology High School,Freehold,NJ,Industrial Engineering,"Foods, Nutrition, and Wellness Studies, General",3.23,2028,21,28,16,16,26,501,652,727,735,627,587,741,419,760,641,400,1
4517,tara77,63Fi4eVS,VA,116,The Potomac School,McLean,VA,Horticultural Science,Chinese Studies,2.33,2025,17,29,18,23,16,630,621,621,773,800,629,582,612,571,707,687,0
4516,oallen,U0Pcb7aNuY0H6I,GA,150,The Paideia School,Atlanta,GA,Journalism,Computer Graphics,3.02,2028,20,21,36,23,21,586,451,693,641,757,500,712,576,565,613,621,5
4515,smcmahon,XtweefzM0tEe,MD,136,The Bryn Mawr School,Baltimore,MD,Actuarial Science,Geographic Information Science and Cartography,2.10,2028,24,24,23,26,27,400,400,690,631,495,709,609,670,680,620,615,4
4514,oellis,a4BQwVQu1gpY,NY,15,Brearley School,New York,NY,"Chemistry, General",Counseling Psychology,2.96,2028,29,13,23,13,26,400,480,628,557,696,702,671,462,800,739,800,5
4513,alvarezerin,X4MO07c55rVLke2ATT5V,MO,152,Thomas Jefferson School,Saint Louis,MO,Chinese Studies,German Studies,3.28,2027,31,21,20,21,20,703,400,501,538,553,517,594,577,665,800,691,7
4512,adamjackson,5Chhy7ZbRXPaaKXqRXz,OR,165,Catlin Gabel School,Portland,OR,Health Policy Analysis,"Fiber, Textile and Weaving Arts",3.66,2026,19,21,17,30,18,734,608,717,652,477,460,667,535,710,709,735,10
4511,rowechristina,23aJW0scKkUt,MS,44,The Mississippi School for Mathematics and Science,Columbus,MS,"Geology/Earth Science, General",Geographic Information Science and Cartography,3.15,2024,29,29,36,27,21,465,566,666,728,587,538,753,723,703,725,743,5
4510,mhenderson,9IJU5MisGWL2e,CA,123,Henry M. Gunn High School,Palo Alto,CA,Biological/Biosystems Engineering,"Corrections and Criminal Justice, Other",2.87,2023,30,20,9,19,27,583,604,616,544,659,658,623,612,681,800,800,2
4509,hendersongloria,K3Jhn7NkOg30e,NY,151,Marymount School of New York,New York,NY,Engineering Physics/Applied Physics,Dental Hygiene/Hygienist,2.39,2025,16,20,16,33,18,400,637,650,536,800,496,800,606,644,752,676,5
4508,estradahelen,bDlp4MrrXziQ,OH,169,Western Reserve Academy,Hudson,OH,"Funeral Service and Mortuary Science, General",Ecology and Evolutionary Biology,2.88,2028,5,24,27,17,28,557,634,485,580,663,604,733,727,694,583,730,0
4507,iramirez,8WbJTlIwaSj,CA,183,Sierra Canyon School,Chatsworth,CA,Hospitality and Recreation Marketing Operations,"Biology/Biological Sciences, General",3.36,2026,17,14,25,21,24,433,546,661,706,666,657,691,663,541,723,715,9
4506,coreygay,o0187wrxVqcLPWm0f,TX,118,Keystone School,San Antonio,TX,Agroecology and Sustainable Agriculture,Information Technology,3.75,2025,24,30,18,26,23,400,402,612,673,665,420,800,705,703,732,644,1
4505,wagnercarly,KhMGFjYibMC69BOpaEqw,CA,60,The Harker School,San Jose,CA,"Computer Programming/Programmer, General",Ancient Studies/Civilization,3.41,2026,26,19,27,16,24,407,588,547,609,598,588,753,449,479,595,725,4
4504,daniellemorales,BtZSiikr38j,MD,89,Holton-Arms School,Bethesda,MD,Fine and Studio Arts Management,"Ecology, Evolution, Systematics and Population Biology, Other",2.71,2028,11,17,14,19,18,503,400,800,628,556,658,759,507,714,444,736,6
4503,jeffrey42,pXkkLexG7y2XeI,OH,149,Hawken School,Gates Mills,OH,Cell/Cellular and Molecular Biology,Forensic Science and Technology,3.55,2025,20,25,20,28,18,400,547,571,636,621,724,646,610,770,580,765,6
4502,jonathan08,E28uMIQhR,CA,60,The Harker School,San Jose,CA,Environmental Health,Agricultural and Extension Education Services,2.87,2026,20,25,21,23,13,553,800,672,757,586,800,661,521,753,664,426,4
4501,joseph06,EY8FIqux,PA,73,Germantown Friends School,Philadelphia,PA,"Health/Medical Preparatory Programs, Other","Engineering Technology, General",2.63,2024,13,24,27,22,20,400,512,631,587,542,496,530,665,534,709,537,7
4500,katrina04,0gk446zpoat7pLwizUZ,MN,162,The Blake School,Hopkins,MN,Cytotechnology/Cytotechnologist,Audiology/Audiologist,3.34,2028,19,19,26,24,16,445,423,559,716,550,649,621,456,688,723,641,8
4499,williamdiaz,RksDPH6dbjW6x,CA,113,The Quarry Lane School,Dublin,CA,Health Services Administration,"Computer Programming, Specific Applications",3.74,2023,16,29,26,13,26,545,589,673,418,562,606,757,670,566,657,714,7
4498,huberdonald,8S0qARdc,NH,1,Phillips Exeter Academy,Exeter,NH,"Chemistry, Other",Evolutionary Biology,2.20,2027,27,20,23,14,17,408,548,586,723,722,521,602,429,657,710,480,10
4497,zcoleman,iXXBigpd9bgqRDckNdN3,MA,46,Milton Academy,Milton,MA,Econometrics and Quantitative Economics,"Film/Video and Photographic Arts, Other",3.04,2025,20,24,30,28,10,567,500,599,649,800,577,747,631,511,620,649,5
4496,emily06,1CjUDzYt5gT6n,DC,173,St. Anselm's Abbey School,Washington,DC,Criminal Justice/Law Enforcement Administration,English/Language Arts Teacher Education,3.10,2024,9,28,31,7,16,438,646,800,677,570,429,582,700,553,627,772,0
4495,morgankurt,qMRlvLNi1fipWMlkJ,IL,62,University of Chicago Laboratory Schools,Chicago,IL,Mathematics Teacher Education,Indian/Native American Education,2.50,2027,18,28,27,36,9,461,400,700,591,483,693,554,800,564,759,800,0
4494,willie65,L6VzDAIvE6EcdNQzzy,CA,31,Marlborough School,Los Angeles,CA,Architecture,Family and Consumer Sciences/Home Economics Teacher Education,2.61,2026,31,26,18,23,17,501,633,686,605,737,744,666,800,653,550,800,10
4493,gonzalezlevi,7t7l00OEUiLr5AWl,MA,74,Concord Academy,Concord,MA,General Literature,Bioethics/Medical Ethics,2.28,2028,22,22,25,17,18,410,554,548,800,716,560,578,464,585,578,644,1
4492,emccullough,HBTnjqSdtm6dYuy,CA,184,Oakwood School,North Hollywood,CA,"English Language and Literature/Letters, Other","Geological and Earth Sciences/Geosciences, Other",3.20,2027,17,23,19,16,13,527,573,682,589,530,800,665,502,636,588,800,5
4491,rogerskatherine,5jaN9ykIWY4q,VA,50,Maggie Walker Governor's School,Richmond,VA,Bilingual and Multilingual Education,"Educational Leadership and Administration, General",2.87,2024,33,24,29,22,25,619,700,705,681,609,698,622,800,722,760,593,3
4490,beancarol,qgJXGIsv0c,CA,93,Windward School,Los Angeles,CA,Fashion/Apparel Design,Astrophysics,4.00,2028,6,26,25,26,14,557,784,601,728,641,622,661,400,400,755,689,4
4489,vgardner,9gP6YyGS6uRr7t2s,TX,2,St. Mark's School of Texas,Dallas,TX,Junior High/Intermediate/Middle School Education and Teaching,Fashion/Apparel Design,2.91,2023,11,23,12,16,17,613,591,642,700,800,582,682,608,607,754,800,0
4488,jessica17,7FNcab4x9WQpsb6eem,TX,86,School for the Talented & Gifted,Dallas,TX,Dietetics/Dietitian,Business/Managerial Economics,3.32,2024,16,17,13,27,10,530,411,617,755,624,535,666,561,800,400,719,1
4487,janiceibarra,9S7lrKXsL4A5Bi2v7,VA,116,The Potomac School,McLean,VA,Fashion/Apparel Design,Ceramic Arts and Ceramics,3.12,2023,12,24,15,32,30,523,515,787,723,638,549,780,640,622,715,602,1
4486,markhansen,ykskPdXvu48,NY,53,The Windsor School,Flushing,NY,Kinesiology and Exercise Science,"Hospitality Administration/Management, General",2.20,2026,19,17,19,22,24,493,455,550,555,800,400,654,620,441,560,673,5
4485,shernandez,GiUbdMdc6,WA,140,Tesla STEM High School,Redmond,WA,Digital Communication and Media/Multimedia,French Language Teacher Education,2.75,2024,10,22,19,8,8,400,483,667,580,696,615,800,800,598,773,558,8
4484,natasha54,9ZqvdUhS,NY,36,Stuyvesant High School,New York,NY,"Biomedical Sciences, General","Agricultural Public Services, Other",2.84,2027,32,29,25,18,32,497,468,727,504,568,705,800,468,520,619,662,6
4483,mitchelljoshua,IEZgbdR28ckrRFHGfHeZ,CA,129,The Webb Schools,Claremont,CA,African-American/Black Studies,"Foreign Languages and Literatures, General",3.63,2024,30,21,17,13,16,548,565,609,674,734,719,736,445,575,732,715,8
4482,jillsmith,4HgoSdJ2vVRrdqhz4tEA,NY,59,The Spence School,New York,NY,"History, General",Accounting and Business/Management,3.05,2024,13,21,15,23,22,580,443,651,685,533,596,555,654,609,491,675,4
4481,wmiller,N08MmdztTlpwTw,NY,88,Hackley School,Tarrytown,NY,Ceramic Sciences and Engineering,Development Economics and International Development,2.29,2027,14,13,16,30,17,499,568,588,800,800,700,727,650,578,521,708,9
4480,xhall,6EE6d3LQ0csm,MA,174,Northfield Mount Hermon School,Mount Hermon,MA,Community Health Services/Liaison/Counseling,Astronomy,3.09,2026,29,35,25,12,7,623,400,733,651,400,595,673,710,671,510,614,9
4479,xreese,9fKdB2uveD,NJ,175,Bergen County Technical High School - Teterboro,Teterboro,NJ,Entrepreneurship/Entrepreneurial Studies,International Economics,3.09,2028,22,19,19,14,25,526,601,747,592,670,747,630,708,751,725,523,2
4478,ramosderrick,H6M3FAtf,DC,39,Georgetown Day School,Washington,DC,Computational Mathematics,Educational/Instructional Technology,3.57,2026,16,21,19,22,12,680,506,741,800,627,664,724,775,800,608,547,4
4477,tammypeterson,nb2F4aZW,MD,189,Landon School,Bethesda,MD,"Design and Applied Arts, Other",Energy Management and Systems Technology/Technician,2.42,2024,32,28,20,19,26,526,676,655,642,698,706,800,647,800,800,800,1
4476,jeffrey39,0FW002Gz,IL,62,University of Chicago Laboratory Schools,Chicago,IL,Clinical/Medical Laboratory Technician,Entrepreneurship/Entrepreneurial Studies,2.84,2023,17,22,12,36,30,400,638,585,538,440,544,728,721,618,566,566,10
4475,andersontina,k71X6PBiMIQqQOlnXZZ9,MA,74,Concord Academy,Concord,MA,"Atmospheric Sciences and Meteorology, General",Education/Teaching of Individuals with Emotional Disturbances,2.97,2026,21,18,20,27,21,619,611,627,630,572,479,774,480,663,607,546,8
4474,molinalisa,gR5r9dv41B0s4yDv,NJ,40,Bergen County Academies,Hackensack,NJ,Family and Consumer Sciences/Home Economics Teacher Education,"Administrative Assistant and Secretarial Science, General",2.55,2027,11,22,28,19,17,451,589,755,650,526,483,758,623,449,668,622,3
4473,wadesamuel,m0YKvUNkH6Ph,MA,46,Milton Academy,Milton,MA,Biopsychology,Illustration,2.85,2023,17,13,27,12,13,541,525,574,408,642,638,639,624,757,637,554,3
4472,jennifertaylor,5UifMTAf6GnPIQ,NY,88,Hackley School,Tarrytown,NY,Forest Sciences and Biology,"Applied Mathematics, Other",2.83,2027,14,24,12,28,18,469,453,578,712,750,518,737,668,729,800,690,2
4471,angela14,yX04YkBkJ,TX,87,Greenhill School,Addison,TX,"Agricultural Business and Management, General","Geology/Earth Science, General",2.29,2025,20,18,28,18,24,520,471,540,684,736,773,760,541,731,523,758,4
4470,natkins,De7aG1ebIxAKfoWQm,MA,142,Belmont Hill School,Belmont,MA,Biotechnology,Accounting and Finance,3.41,2027,21,22,31,20,32,621,651,625,800,433,742,426,599,734,790,730,1
4469,jenniferturner,27WKaXOAzrANbc6d,NJ,77,Delbarton School,Morristown,NJ,"Genetics, General",Art Teacher Education,3.36,2024,19,20,30,32,16,409,548,579,608,473,706,739,796,575,601,595,4
4468,tconner,nDIJJRarSCSliiao434C,IL,186,Hinsdale Central High School,Hinsdale,IL,Cognitive Science,"Marketing/Marketing Management, General",2.57,2023,25,32,21,11,20,626,579,669,755,412,516,634,800,548,658,710,9
4467,warrenmorris,xv0S6SNms2cTA20g,IL,186,Hinsdale Central High School,Hinsdale,IL,Cell/Cellular and Molecular Biology,"Biology/Biological Sciences, General",2.84,2026,36,26,31,27,26,542,582,775,550,699,589,651,627,535,555,627,0
4466,courtneydavis,HYVPgb6I0w,NY,47,Riverdale Country School,Bronx,NY,"Computer and Information Sciences, General",Diesel Mechanics Technology/Technician,3.01,2023,16,19,10,20,25,400,526,684,690,541,435,677,677,591,602,690,8
4465,mollycervantes,7gFuIH3h,AZ,187,BASIS Oro Valley,Oro Valley,AZ,"Mathematics, General",Latin American Studies,3.05,2027,32,25,23,16,14,428,624,575,725,734,684,631,557,777,559,515,3
4464,sonyarivera,XJPBDkCObtI6QPhStr6r,NJ,77,Delbarton School,Morristown,NJ,Asian History,International Public Health/International Health,2.95,2024,34,19,22,26,21,577,550,588,772,661,716,676,451,668,646,712,8
4463,martin48,PgYQe5mMn2V,CA,60,The Harker School,San Jose,CA,Mass Communication/Media Studies,Cultural Studies/Critical Theory and Analysis,2.61,2028,33,12,23,13,24,458,702,537,586,748,595,745,800,647,594,579,3
4462,pfigueroa,O1cj8IHaov56gUzadHkO,NH,18,St. Paul's School,Concord,NH,"Health Services/Allied Health/Health Sciences, General",Community Health and Preventive Medicine,2.55,2025,27,28,25,11,24,594,479,479,800,584,559,637,603,554,664,783,6
